host_id,latitude,longitude,room_type,price,number_of_reviews,review_scores_value,neighbourhood
38403389,42.330624720313466,-71.05557966912491,1,15,77,10.0,20
21541399,42.33614380780508,-71.0355307694372,1,5,88,10.0,20
36057933,42.32998217772349,-71.05617128371799,1,15,97,9.0,20
1444340,42.34225206974773,-71.05711519450432,1,189,6,10.0,20
28026197,42.33504141722876,-71.04858296773342,1,14,1,0.0,20
27889531,42.34052677189968,-71.04866215302377,1,32,27,10.0,20
10197317,42.33323135550148,-71.04932743634572,2,2,4,9.0,20
10197317,42.33535159134493,-71.04741304834126,1,5,1,8.0,20
26734256,42.334243409926216,-71.02855061688774,1,145,6,10.0,20
9974234,42.3379167606542,-71.027013243917,1,14,1,10.0,20
1355344,42.33066372457114,-71.03984208025666,1,2,132,9.0,20
814298,42.33675031106581,-71.04537214576868,2,13,0,0.0,20
33049221,42.33302950717018,-71.05208722478616,1,15,2,8.0,20
20931226,42.33505569922202,-71.04078590059036,1,15,19,9.0,20
19032128,42.33746331780153,-71.0450979625928,2,155,100,10.0,20
70064872,42.33433585528535,-71.05025631414824,1,12,18,8.0,20
1444340,42.34152699616863,-71.05715198556585,2,144,2,10.0,20
50942533,42.329403725033046,-71.0545329779365,1,159,1,10.0,20
32079650,42.33641688875214,-71.04769353865366,1,0,1,10.0,20
18776251,42.33534049125617,-71.03599034517583,1,165,0,0.0,20
60375320,42.338282396960444,-71.05227309453551,1,175,5,10.0,20
15862012,42.334837827076456,-71.02973676984534,1,3,38,9.0,20
29112750,42.33464730364794,-71.05176023507319,2,1,13,10.0,20
1444340,42.33615856090103,-71.0453576308181,2,15,0,0.0,20
62572217,42.33870449510884,-71.05309134821903,1,199,28,10.0,20
1444340,42.33661676750966,-71.04541966631727,2,95,2,8.0,20
18046526,42.33160331667402,-71.0553630183722,2,1,26,9.0,20
14486505,42.33145896648378,-71.04726308978339,2,96,30,9.0,20
26704689,42.333535149704176,-71.04847848951837,1,325,17,10.0,20
6950436,42.33017748493645,-71.05234811016862,1,33,9,9.0,20
814298,42.34331686142798,-71.05738385459671,2,144,1,6.0,20
970787,42.3409830303676,-71.05023467583233,1,25,64,8.0,20
814298,42.33605903461718,-71.04592438249078,2,95,2,8.0,20
6950436,42.33062832743692,-71.05314779730332,2,118,16,10.0,20
6201198,42.33794927260482,-71.04194174244199,1,5,2,8.0,20
71981688,42.3312270868998,-71.05236964204438,1,18,1,8.0,20
14165150,42.33445095138171,-71.04741151427503,1,29,1,10.0,20
28985064,42.33713728852802,-71.05199220982796,1,225,1,10.0,20
19008767,42.33919400511304,-71.04967212701762,2,99,3,9.0,20
1417977,42.33381827570387,-71.03319599741654,2,175,94,9.0,20
63009427,42.33549622814182,-71.05522404193539,2,125,3,10.0,20
32783797,42.334109819461176,-71.04507028895372,1,35,39,10.0,20
1931881,42.336440319502,-71.02874377838845,2,88,13,10.0,20
9572594,42.33273192726593,-71.04153712764575,1,15,15,9.0,20
23873896,42.33045987580517,-71.04291441908008,2,99,0,0.0,20
814298,42.34304928822909,-71.05566569303353,2,144,15,9.0,20
970787,42.340655786269146,-71.05116632026306,2,1,42,9.0,20
19008767,42.3393527484172,-71.05035150728222,2,125,7,9.0,20
30473016,42.33416628046455,-71.02951494198125,1,225,0,0.0,20
72163500,42.32963890001429,-71.05510714056209,1,15,8,10.0,20
19008767,42.33897720812363,-71.05090218252278,2,119,7,9.0,20
34122490,42.33477750511095,-71.04858112472685,2,7,1,10.0,20
20334603,42.328163175898936,-71.05719194700787,1,3,0,0.0,20
26704689,42.333020901619975,-71.05220254948755,1,2,68,9.0,20
36238029,42.33734874742985,-71.04815020849959,2,9,0,0.0,20
26704689,42.33178080806838,-71.05236165172633,1,25,16,10.0,20
616024,42.33979660167824,-71.04881413982253,2,169,3,10.0,20
3594203,42.33024548528313,-71.05546171192677,1,99,72,8.0,20
26347507,42.33569353729664,-71.04772416765502,1,5,0,0.0,20
26704689,42.331460364917646,-71.05311290494872,1,33,11,10.0,20
4776690,42.33524293032956,-71.04390495863204,1,99,70,9.0,20
20823261,42.33484370143602,-71.04995024546783,1,14,13,9.0,20
17814164,42.33685478419462,-71.04693753507684,2,8,3,9.0,20
17814164,42.337647990032565,-71.04500814305119,1,25,10,9.0,20
26704689,42.33305541140794,-71.04840479578142,1,225,21,10.0,20
32541800,42.335501177074015,-71.03201440586754,1,25,7,10.0,20
91096414,42.33604114677976,-71.05393261932984,1,225,1,10.0,20
67907171,42.33304405129921,-71.02920970459782,1,156,2,10.0,20
27840245,42.33775519216514,-71.047436675075,1,175,23,9.0,20
8139434,42.35208077328276,-71.13599057398088,2,1,20,10.0,0
28056464,42.35265881702021,-71.13497235644199,2,33,0,0.0,0
29394026,42.34802552722877,-71.13730591137173,2,13,5,8.0,0
2152299,42.35154570915516,-71.12558205269593,1,11,0,0.0,0
5984885,42.34637358153437,-71.13472997487017,1,175,0,0.0,0
33835566,42.35244545225412,-71.13715110749888,2,6,1,10.0,0
508268,42.35937207684766,-71.13155989406006,1,175,12,10.0,0
26223574,42.35079870108516,-71.13327159485743,2,99,0,0.0,0
8139434,42.350260289899616,-71.14361308028191,2,12,25,10.0,0
705070,42.34820037204312,-71.13914025779506,2,5,0,0.0,0
78508229,42.34934248329046,-71.12908093453366,1,1,10,10.0,0
757253,42.35266232919279,-71.1262483473859,1,26,49,9.0,0
18604433,42.353344419809424,-71.12693351553787,2,85,11,10.0,0
2152299,42.351361454084085,-71.12615238537657,2,93,20,9.0,0
4240,42.35501678416424,-71.12759005765862,2,4,34,9.0,0
36885389,42.34763753472381,-71.13235921935193,2,39,1,10.0,0
660123,42.35572890643184,-71.13072244801792,2,85,38,10.0,0
8139434,42.35425365682595,-71.1371532900762,2,75,68,9.0,0
31545543,42.35026471856666,-71.12703309536381,2,76,2,10.0,0
9189449,42.35019416811648,-71.1421516491063,2,4,95,9.0,0
8503981,42.35065647108612,-71.13997201251834,2,5,5,10.0,0
8139434,42.35231133439073,-71.13655217244086,2,69,59,9.0,0
32304279,42.360175493456325,-71.12910390319256,2,18,2,6.0,0
64418839,42.36053024971302,-71.12395222441882,2,119,0,0.0,0
30489899,42.35502536449858,-71.13740266410173,2,32,4,9.0,0
31979584,42.34856091860273,-71.1321268843629,2,88,2,10.0,0
53285192,42.35219988822352,-71.1344273715225,2,6,4,10.0,0
25149641,42.35191983848069,-71.13301243492488,2,13,0,0.0,0
12243051,42.36444257776571,-71.13058404714847,1,168,2,8.0,0
15015493,42.35385193794485,-71.12209681221768,2,6,0,0.0,0
32150958,42.36164085512783,-71.12389447283762,2,4,0,0.0,0
12243051,42.36424315185366,-71.13135873481028,1,179,1,10.0,0
47477850,42.35286769730467,-71.1393381696732,1,35,19,10.0,0
17892292,42.36022454911613,-71.13355803541425,2,5,1,6.0,0
49194545,42.35153184332368,-71.12500876330118,2,7,45,9.0,0
14003826,42.353152017722216,-71.12966786325394,2,77,2,9.0,0
68572323,42.36259858221989,-71.13065251054749,1,189,0,0.0,0
22089451,42.35877288843092,-71.13183188489567,1,195,1,10.0,0
26956083,42.36172482895364,-71.12716152273386,2,72,2,10.0,0
508268,42.35935511179833,-71.12935440566808,1,189,12,10.0,0
66095644,42.36254624854516,-71.13394720472692,1,524,0,0.0,0
25279966,42.35105231861799,-71.13383600343128,1,78,8,10.0,0
17892292,42.36030977059385,-71.13411347506904,2,4,0,0.0,0
45004988,42.34944608747859,-71.13080633700315,1,21,20,10.0,0
25279966,42.35049293318264,-71.13328056855369,1,95,103,10.0,0
26956083,42.36120619817218,-71.126492808419,2,79,0,0.0,0
48948403,42.34798839891038,-71.13939137582845,2,6,2,9.0,0
26754605,42.35849966334547,-71.12822624955673,1,145,18,10.0,0
19548932,42.35882253442461,-71.13018410513656,2,8,19,9.0,0
29963974,42.35156937370638,-71.13164991891409,2,7,0,0.0,0
8139434,42.34998842878122,-71.14420207715821,2,65,39,10.0,0
8139434,42.35054344641345,-71.14384401507515,2,74,80,9.0,0
64418839,42.36117817683608,-71.1237811592001,2,119,0,0.0,0
26956083,42.36077501013337,-71.12743714328603,2,85,2,10.0,0
50646598,42.35452544933531,-71.13657899368661,2,45,1,10.0,0
22531540,42.352945787708016,-71.12187297544675,2,9,74,9.0,0
17576539,42.346452473232354,-71.13489574341413,1,1,9,9.0,0
41090120,42.35303314210909,-71.13159940798838,2,4,0,0.0,0
14785487,42.35769453358095,-71.12869546818817,1,55,6,8.0,0
30489899,42.35514819423764,-71.13799960795815,2,39,6,9.0,0
52364711,42.35219161933941,-71.12261440974366,2,6,2,10.0,0
55426664,42.35211410688092,-71.12959064900406,2,27,0,0.0,0
19548932,42.35720642905652,-71.12871660744072,2,75,21,9.0,0
10336060,42.35280564501706,-71.12398135726829,2,6,0,0.0,0
40220824,42.354976192352574,-71.12949326233621,2,45,1,10.0,0
25149641,42.34999922872795,-71.13325251178459,3,1,1,10.0,0
15580276,42.34839562033394,-71.13319099326112,1,13,1,0.0,0
26956083,42.36093263073878,-71.1254883714559,2,79,6,10.0,0
8793032,42.35172557572752,-71.12104523832987,2,9,0,0.0,0
26956083,42.36141251934717,-71.12586980051938,2,79,0,0.0,0
28564205,42.350145399071714,-71.12884718974465,1,75,0,0.0,0
49381951,42.36040825267022,-71.12438589653615,2,58,0,0.0,0
8139434,42.34996427101776,-71.14370958503075,2,75,83,10.0,0
6868321,42.35046189516946,-71.12950477968002,1,11,5,10.0,0
44920221,42.34805623113406,-71.1333831316948,1,18,1,10.0,0
9189449,42.35339780167063,-71.14235466242799,2,65,36,9.0,0
8139434,42.34989152821842,-71.14256570935595,2,67,66,9.0,0
76331237,42.35422819016895,-71.12701636199365,2,99,2,9.0,0
2051523,42.35256658682833,-71.12539767611463,2,8,1,10.0,0
76590235,42.35174296501306,-71.12733593760599,1,135,2,8.0,0
30489899,42.35490971516949,-71.13806502190866,2,5,2,10.0,0
29899026,42.35811824635457,-71.1309137213052,1,13,5,10.0,0
25149641,42.35018807157599,-71.13249909636312,2,13,0,0.0,0
22419290,42.35507101824252,-71.13262778120003,2,35,2,5.0,0
10138187,42.35272546427615,-71.12065085169205,1,75,0,0.0,0
35381728,42.35405674490555,-71.12737268438966,2,6,1,4.0,0
30489899,42.35452204280227,-71.13872848232197,2,58,5,9.0,0
32304279,42.35931487860044,-71.1287699823276,1,28,0,0.0,0
40649306,42.34772206964164,-71.13355036077326,1,75,1,10.0,0
19548932,42.35857131198407,-71.12983366784165,2,7,38,9.0,0
1944123,42.35283178161134,-71.13295586895973,1,295,31,9.0,0
5984885,42.35195924094416,-71.12064305145879,1,15,7,8.0,0
68753453,42.348776251187445,-71.13132203201167,1,65,9,9.0,0
5992030,42.34942211837766,-71.12938809271583,1,175,8,10.0,0
39088458,42.34908408466665,-71.13689600712105,1,175,3,10.0,0
38440,42.35478799360237,-71.13208846148751,2,1,14,7.0,0
38440,42.35335918308216,-71.13034354292151,1,25,0,0.0,0
25363817,42.34848106128299,-71.13623582342885,1,187,21,9.0,0
38440,42.35412285944836,-71.1304857316918,2,8,1,8.0,0
20327499,42.3517345431894,-71.13762470944421,2,7,22,9.0,0
38440,42.35344916645469,-71.13179683452269,2,115,2,7.0,0
37366454,42.34630942687163,-71.13481395798996,1,185,0,0.0,0
799496,42.35437569712551,-71.12548068679705,1,26,35,9.0,0
2051523,42.35468892656869,-71.12760271501001,1,175,2,8.0,0
6933825,42.35674094180381,-71.13651560421027,1,14,30,10.0,0
49741901,42.354385265080175,-71.1311801896186,2,8,9,9.0,0
12243051,42.36422300156797,-71.13069165481411,1,259,3,10.0,0
18182924,42.348770519416135,-71.13343778707025,2,12,1,10.0,0
32304279,42.35944915046908,-71.12769431806964,2,18,0,0.0,0
35068378,42.347722118609,-71.13526354817758,2,9,1,10.0,0
51321009,42.35070452315665,-71.1260601956128,1,125,0,0.0,0
274270,42.351602856705085,-71.12651350020548,2,62,1,0.0,0
5383468,42.35046781948143,-71.13581038642003,3,47,19,10.0,0
8068253,42.36020735657085,-71.11814967391592,2,99,2,8.0,0
30489899,42.3550790298907,-71.13695878807253,2,6,0,0.0,0
10138187,42.352683672246144,-71.1212479732761,2,5,1,10.0,0
19548932,42.35758807289677,-71.12854637079751,2,45,10,10.0,0
12711168,42.36208644130208,-71.12470254798028,2,7,10,10.0,0
9189449,42.35021722460032,-71.14352208628422,2,6,43,9.0,0
23775896,42.35368862936061,-71.14154539533904,2,59,1,10.0,0
30228015,42.35325032658771,-71.12957884634393,2,5,0,0.0,0
43137946,42.35465926298752,-71.12928642343341,1,95,0,0.0,0
25363817,42.34827123276796,-71.1349433701076,2,59,4,10.0,0
49741901,42.35346124444336,-71.13266223160508,2,8,11,9.0,0
12243051,42.34972172705107,-71.13111851100707,1,169,3,10.0,0
12211716,42.34967163043419,-71.13114440922537,1,12,36,9.0,0
17892292,42.36083828553094,-71.13559987780964,2,4,11,9.0,0
13263766,42.34854040085067,-71.13754548589758,1,15,9,9.0,0
38035927,42.35103627005154,-71.12801698606268,1,79,0,0.0,0
27862749,42.36060819075061,-71.13187970457462,2,9,1,10.0,0
67536196,42.34869537133586,-71.13325088022417,2,72,13,9.0,0
76736786,42.354509484390704,-71.12934350563087,2,32,0,0.0,0
12243051,42.34930500953229,-71.12990336612322,1,199,0,0.0,0
17892292,42.3597739663558,-71.13534874873876,2,45,2,10.0,0
9993095,42.34832593119551,-71.13613371218098,1,65,1,8.0,0
12243051,42.36426654089742,-71.13078915086457,1,179,1,8.0,0
33370301,42.35358003604817,-71.12786863577439,2,6,0,0.0,0
19548932,42.35913732960637,-71.13005211169698,2,8,17,9.0,0
3483194,42.36230907844898,-71.13494210335833,2,12,1,10.0,0
88908642,42.35075578295176,-71.12870645433885,1,75,2,10.0,0
24567367,42.35086692335783,-71.12917517845776,2,1,3,10.0,0
50646598,42.35518988080188,-71.13798365643365,2,45,2,10.0,0
30708464,42.36320793470625,-71.13441719334784,2,125,1,10.0,0
35423230,42.3567553096765,-71.1374574282226,2,5,0,0.0,0
32304279,42.3589929009505,-71.12883794427577,2,98,2,3.0,0
32018716,42.35317017517414,-71.12556309982855,1,19,0,0.0,0
45928495,42.34737835201244,-71.13722682457093,2,85,2,9.0,0
54553266,42.35107294545191,-71.12679921746106,2,5,4,9.0,0
49651994,42.35850565889194,-71.12944468687637,1,125,0,0.0,0
29407427,42.34893114082529,-71.13788529734377,2,11,1,0.0,0
274767,42.34909986741747,-71.13098673014787,1,79,0,0.0,0
11159801,42.34923036032304,-71.12990007244908,1,1,68,10.0,0
6610984,42.351895648443154,-71.12958035736928,3,58,4,9.0,0
19548932,42.35860655750685,-71.1305753163121,2,8,13,9.0,0
12243051,42.36440045797446,-71.13076271051933,1,259,0,0.0,0
378555,42.35686087378934,-71.13057789827435,2,62,123,9.0,0
4144048,42.35284213595951,-71.12815277256124,2,95,80,10.0,0
50646598,42.35614366171549,-71.13712072817228,2,2,1,8.0,0
19548932,42.359025502967896,-71.13065800463156,2,7,35,9.0,0
56415751,42.34954020442542,-71.1311172738734,1,125,3,7.0,0
40888395,42.34951254083382,-71.13427352193531,1,15,1,10.0,0
3333602,42.35122488041426,-71.13161808935436,1,15,4,8.0,0
5235073,42.35073175722308,-71.12771611318988,2,7,121,9.0,0
65973859,42.3498136615265,-71.13208534640165,1,95,6,9.0,0
12243051,42.34989452075197,-71.1299221016894,1,239,4,10.0,0
12243051,42.362750082466015,-71.1297622550589,1,199,0,0.0,0
4365676,42.361276339935394,-71.12395963235808,2,33,16,10.0,0
34091427,42.35003054156228,-71.12729131304908,2,4,2,0.0,0
26956083,42.359420516492605,-71.12733180344243,2,89,7,10.0,0
2205295,42.3516876130946,-71.13383981344633,1,1,5,9.0,0
41921566,42.3548188562803,-71.12599193778208,1,8,11,9.0,0
30489899,42.35659961401221,-71.13718050963799,2,58,1,0.0,0
29407427,42.35145625199263,-71.12634005954234,2,85,0,0.0,0
9953174,42.34901654982248,-71.13615119608934,2,45,1,2.0,0
51321009,42.35155057502137,-71.12770693194058,1,127,16,9.0,0
18194953,42.34801750102376,-71.13607079039966,1,11,12,10.0,0
12243051,42.34927683256522,-71.1307408088266,1,29,3,9.0,0
12243051,42.34955268268768,-71.1296086939324,1,259,0,0.0,0
24584254,42.36453585044336,-71.11837974523743,1,12,8,10.0,0
69252303,42.35276204015237,-71.12726941836672,2,45,0,0.0,0
31545543,42.34807465198055,-71.13538817149717,1,298,0,0.0,0
69252188,42.34780681521888,-71.13846167627196,1,55,1,10.0,0
30489899,42.35536688969624,-71.13735574278704,2,58,4,7.0,0
9189449,42.35192949192535,-71.14205607147838,2,8,38,9.0,0
1169280,42.362984227015176,-71.12901667122829,1,149,3,10.0,0
12243051,42.34988640574164,-71.13085675537378,1,159,0,0.0,0
49057418,42.35307881635998,-71.12640357261597,2,6,0,0.0,0
80361500,42.35585153546842,-71.12821635393416,1,279,11,10.0,0
59206758,42.350094550887896,-71.13258852888467,1,83,1,10.0,0
11132354,42.35158931368296,-71.13346641408327,1,9,19,9.0,0
18604433,42.3526726640971,-71.12718862016965,2,75,4,10.0,0
76331237,42.352194902478224,-71.12595064236262,1,138,2,2.0,0
77341393,42.35053057087894,-71.12820936635138,1,66,2,8.0,0
12243051,42.363580020542834,-71.1315050543147,1,199,0,0.0,0
14785487,42.357683179974586,-71.1293690102354,1,4,7,8.0,0
15588208,42.35223742791104,-71.12492056158025,2,65,0,0.0,0
37881504,42.35293528817547,-71.12771394006761,3,5,1,6.0,0
26956083,42.36114983035629,-71.12551284151213,2,89,46,9.0,0
41259192,42.35216083792811,-71.12938189286888,2,52,3,9.0,0
9189449,42.34998547277939,-71.14202092083927,2,7,47,9.0,0
12243051,42.34919131537339,-71.1294456634807,1,139,0,0.0,0
21983670,42.34784649416809,-71.13559859547792,1,269,4,8.0,0
26956083,42.36126465242879,-71.12532001360371,2,91,46,9.0,0
30172860,42.36317744091894,-71.13364063781297,2,7,52,9.0,0
8139434,42.35527980248624,-71.13449907260886,2,68,109,9.0,0
18604433,42.35417082432304,-71.12753883536548,1,2,3,8.0,0
25149641,42.35136743395033,-71.13299116108895,2,13,2,8.0,0
15517760,42.36565214411161,-71.11989190274437,1,7,1,10.0,0
8139434,42.35524224515002,-71.13547457156938,2,66,80,9.0,0
43779441,42.34871296059264,-71.13803295228391,2,5,2,10.0,0
46984941,42.35991552862768,-71.1248311214117,2,45,2,9.0,0
20063508,42.35338920079029,-71.126556022032,2,48,0,0.0,0
2356643,42.36274373479513,-71.1290713870758,1,125,0,0.0,0
30489899,42.354886812034906,-71.13865334297633,2,58,3,8.0,0
5235073,42.35179203125133,-71.12690081699625,2,59,64,9.0,0
12243051,42.34851106515926,-71.13282396247139,1,139,10,9.0,0
12243051,42.36431499285148,-71.12985757765766,1,239,0,0.0,0
42396951,42.34774608970789,-71.138702372744,1,2,1,8.0,0
3609519,42.34936146297198,-71.13515064787317,2,72,20,9.0,0
32304279,42.35995246779314,-71.12801212854846,2,128,1,10.0,0
12243051,42.36287772308311,-71.12940938019045,1,269,21,9.0,0
6636693,42.361928853841,-71.13064063713792,2,23,3,7.0,0
49546656,42.35930189850257,-71.13408640117864,2,12,32,9.0,0
9151990,42.36212688929008,-71.11760371148877,2,7,9,10.0,0
41734842,42.348115389246566,-71.1392286536277,2,5,1,10.0,0
13565868,42.35321761314626,-71.13227193305177,2,85,10,9.0,0
84991497,42.350058159411496,-71.13925009140947,1,15,0,0.0,0
49741901,42.35417693143646,-71.13261620284979,2,8,6,9.0,0
48969231,42.35316229713632,-71.12650086102737,2,67,0,0.0,0
911968,42.350922040549946,-71.12768196478088,2,45,2,10.0,0
4240,42.35459579790608,-71.12811640300245,2,4,9,9.0,0
5235073,42.3514302358493,-71.12604073475765,2,69,34,9.0,0
30489899,42.356451193585606,-71.13661022366645,2,55,0,0.0,0
6104365,42.34735545038724,-71.13738685849842,1,18,6,10.0,0
12243051,42.34966996402407,-71.13048927290141,1,279,0,0.0,0
52133887,42.3587909671608,-71.12856524264339,2,5,2,10.0,0
44536618,42.34805570962588,-71.13905558822462,2,25,2,4.0,0
35423230,42.35534198237456,-71.13826509293719,3,6,0,0.0,0
19548932,42.35819787180854,-71.12901562046952,2,75,32,10.0,0
30988954,42.35287968493279,-71.12511942575341,2,28,5,10.0,0
32041326,42.35201383361056,-71.14047181121047,2,75,1,8.0,0
16569506,42.34720567028945,-71.13433882349693,1,129,2,10.0,0
20333008,42.34706793241136,-71.13520913828836,2,5,0,0.0,0
5350366,42.33455836291266,-71.1145917254634,2,75,0,0.0,16
78459716,42.36913699771693,-71.11435455369649,2,85,0,0.0,0
32532791,42.33974852294104,-71.1364550323108,2,155,0,0.0,4
9419684,42.34180450155909,-71.11082580052332,1,272,1,0.0,14
9419684,42.34100552712397,-71.11237533968209,1,35,0,0.0,14
19008767,42.35934172208254,-71.11404688704577,1,329,38,9.0,0
17476640,42.355575057917854,-71.11156918509697,2,14,0,0.0,0
63218173,42.3862181002087,-71.08157049144913,2,7,0,0.0,5
84472717,42.36916541510093,-71.11555022243783,1,295,0,0.0,0
88521075,42.387643515627815,-71.07964873098422,2,8,2,10.0,5
21647935,42.36535111564258,-71.11436298605044,1,24,0,0.0,0
19246369,42.38077344774474,-71.08518544561615,2,88,0,0.0,5
68367007,42.38680886643717,-71.08269543804683,2,8,1,10.0,5
4292091,42.38496528480538,-71.08352723669331,2,8,0,0.0,5
90052719,42.359452846935326,-71.11368818159649,2,113,0,0.0,0
36981635,42.36926546866599,-71.072024224819,1,18,1,6.0,23
42070843,42.38756052389122,-71.08223596503024,3,47,0,0.0,5
19246369,42.38266203768785,-71.08562213262371,2,69,0,0.0,5
89884123,42.34178815651148,-71.1386883589234,2,125,2,10.0,4
